profile,image,outcome,race_scores
0ab432eb-68ac-4bb4-b916-414a511e1f08,image_1.png,-1,"[0.00866577 0.00046978 0.21063755 0.09017943 0.24988638 0.43720096
 0.00296014]"
0ab432eb-68ac-4bb4-b916-414a511e1f08,image_2.png,-1,"[2.7417250e-03 7.6067488e-04 1.4352205e-01 3.2645094e-03 5.2153602e-02
 7.9736680e-01 1.9065174e-04]"
0ab432eb-68ac-4bb4-b916-414a511e1f08,image_3.png,-1,"[0.09494662 0.00649393 0.57020974 0.02727723 0.04631529 0.17710663
 0.07765053]"
0ab432eb-68ac-4bb4-b916-414a511e1f08,image_4.png,-1,"[0.02256233 0.00072123 0.0623665  0.00163074 0.00343082 0.34841183
 0.56087655]"
0ab432eb-68ac-4bb4-b916-414a511e1f08,image_5.png,-1,"[0.00738019 0.00414604 0.47697178 0.00128725 0.05068422 0.45732453
 0.00220593]"
0ab432eb-68ac-4bb4-b916-414a511e1f08,image_6.png,0,"[0.42191103 0.01362491 0.37043104 0.03034794 0.08295266 0.0447743
 0.03595815]"
cd33c386-caad-4b08-9d32-191bcb49b0be,image_0.png,-1,"[0.04053409 0.00819389 0.16365749 0.17060587 0.60677475 0.00935386
 0.00088001]"
cd33c386-caad-4b08-9d32-191bcb49b0be,image_1.png,-1,"[1.8669562e-04 2.0042604e-05 2.5592998e-03 4.7119001e-01 5.2559876e-01
 4.3438195e-04 1.0869346e-05]"
cd33c386-caad-4b08-9d32-191bcb49b0be,image_2.png,-1,"[9.1556413e-03 3.5070050e-05 1.4237560e-02 8.1335670e-01 1.6172414e-01
 1.2445241e-03 2.4628630e-04]"
cd33c386-caad-4b08-9d32-191bcb49b0be,image_3.png,-1,"[4.9344799e-04 4.1420622e-05 2.8847591e-03 5.1481962e-01 4.8119092e-01
 5.6335866e-04 6.4610044e-06]"
cd33c386-caad-4b08-9d32-191bcb49b0be,image_4.png,-1,"[2.4440282e-04 2.6018279e-05 1.4886311e-03 4.3829021e-01 5.5965865e-01
 2.8853273e-04 3.5571807e-06]"
78eed405-8f7e-4668-bc46-26458e7cf7ce,image_0.png,0,"[1.0968971e-03 1.8182645e-06 1.3897843e-03 7.6303530e-01 2.3421492e-01
 1.3108939e-04 1.3016995e-04]"
78eed405-8f7e-4668-bc46-26458e7cf7ce,image_1.png,-1,"[1.3905956e-04 3.4275911e-06 6.6168699e-04 7.2594947e-01 2.7293932e-01
 3.0320411e-04 3.7673703e-06]"
78eed405-8f7e-4668-bc46-26458e7cf7ce,image_2.png,-1,"[6.6884130e-01 2.5145265e-03 1.2864015e-01 4.0831030e-04 2.1467083e-03
 2.9335342e-02 1.6811360e-01]"
78eed405-8f7e-4668-bc46-26458e7cf7ce,image_3.png,-1,"[9.6058013e-04 1.9798812e-04 1.4466100e-02 2.4506728e-01 7.3737699e-01
 1.1380580e-03 7.9299009e-04]"
78eed405-8f7e-4668-bc46-26458e7cf7ce,image_4.png,-1,"[1.24106165e-02 9.08345828e-05 6.18430451e-02 8.61743569e-01
 5.67795224e-02 5.11309947e-04 6.62105903e-03]"
78eed405-8f7e-4668-bc46-26458e7cf7ce,image_5.png,-1,"[1.16131455e-01 3.51429539e-04 1.84936225e-01 4.58532989e-01
 1.25990331e-01 9.40137915e-03 1.04656130e-01]"
78eed405-8f7e-4668-bc46-26458e7cf7ce,image_6.png,0,"[1.0968971e-03 1.8182645e-06 1.3897843e-03 7.6303530e-01 2.3421492e-01
 1.3108939e-04 1.3016995e-04]"
17d04c62-4628-4060-a891-7e2326190246,image_0.png,-1,"[0.04181814 0.02347169 0.7049149  0.00765989 0.08229846 0.13851105
 0.0013259 ]"
17d04c62-4628-4060-a891-7e2326190246,image_1.png,-1,"[1.5812738e-02 2.7949157e-01 1.4181626e-01 1.6947053e-02 2.5961414e-01
 2.8616968e-01 1.4851180e-04]"
17d04c62-4628-4060-a891-7e2326190246,image_2.png,-1,"[8.98270588e-03 1.42088635e-02 3.77473831e-01 1.06345937e-02
 1.25005275e-01 4.63318557e-01 3.76156007e-04]"
17d04c62-4628-4060-a891-7e2326190246,image_3.png,-1,"[0.02115156 0.00571293 0.18436861 0.0993216  0.63964593 0.04904277
 0.00075663]"
790123da-9fb8-4baf-94f5-f6c586ca7930,image_0.png,0,"[0.64392257 0.00453046 0.16333933 0.07584669 0.02995358 0.04114998
 0.04125741]"
790123da-9fb8-4baf-94f5-f6c586ca7930,image_1.png,-1,"[9.9160922e-01 5.2113360e-06 5.4753753e-03 1.0222630e-03 8.1203948e-04
 3.1968849e-04 7.5622846e-04]"
790123da-9fb8-4baf-94f5-f6c586ca7930,image_2.png,-1,"[9.9045855e-01 5.8918881e-06 7.0714536e-03 5.8043465e-06 1.0340540e-05
 3.6265494e-04 2.0853458e-03]"
790123da-9fb8-4baf-94f5-f6c586ca7930,image_3.png,-1,"[9.9953151e-01 1.8090019e-07 4.6651898e-05 3.9819664e-05 1.8933913e-05
 3.4714026e-06 3.5938417e-04]"
790123da-9fb8-4baf-94f5-f6c586ca7930,image_4.png,-1,"[0.86657494 0.00156939 0.09196661 0.00470865 0.00251164 0.00184588
 0.0308229 ]"
790123da-9fb8-4baf-94f5-f6c586ca7930,image_5.png,-1,"[9.6191067e-01 5.2632706e-05 2.0269236e-02 1.2177051e-03 7.3202630e-04
 2.1287873e-03 1.3688857e-02]"
790123da-9fb8-4baf-94f5-f6c586ca7930,image_6.png,0,"[0.64392257 0.00453046 0.16333933 0.07584669 0.02995358 0.04114998
 0.04125741]"
718327bd-4cfd-4c08-afb8-57a34f9a68ce,image_0.png,-1,"[1.8523737e-03 2.3284811e-06 6.0151366e-04 8.8722217e-01 1.1017056e-01
 1.8382125e-05 1.3263247e-04]"
718327bd-4cfd-4c08-afb8-57a34f9a68ce,image_1.png,-1,"[8.84408364e-04 9.92468922e-05 1.51743600e-03 8.91857088e-01
 1.05445035e-01 7.81445269e-05 1.18584037e-04]"
718327bd-4cfd-4c08-afb8-57a34f9a68ce,image_2.png,-1,"[4.1544107e-03 7.1637996e-04 1.2341753e-02 8.9940917e-01 8.2602113e-02
 1.3687494e-04 6.3935458e-04]"
718327bd-4cfd-4c08-afb8-57a34f9a68ce,image_3.png,-1,"[1.62199270e-02 1.45484655e-05 5.21751400e-03 9.07788575e-01
 7.01436251e-02 4.28371532e-05 5.72962046e-04]"
718327bd-4cfd-4c08-afb8-57a34f9a68ce,image_4.png,-1,"[3.6748455e-04 7.0108813e-06 1.7243760e-03 8.2214278e-01 1.7563927e-01
 8.7312510e-05 3.1731626e-05]"
dcf09975-7d75-47b4-8579-362da7145365,image_0.png,-1,"[3.2407444e-02 3.0519061e-07 5.7715987e-04 9.0125483e-01 6.5593608e-02
 9.6475023e-06 1.5701355e-04]"
dcf09975-7d75-47b4-8579-362da7145365,image_1.png,-1,"[4.9706036e-01 4.9654051e-07 3.5800312e-03 4.7347784e-01 2.5274733e-02
 9.1499696e-06 5.9737393e-04]"
dcf09975-7d75-47b4-8579-362da7145365,image_2.png,-1,"[3.9831504e-02 2.1772476e-05 4.0256567e-03 8.5798031e-01 9.3031697e-02
 5.0027552e-04 4.6088500e-03]"
dcf09975-7d75-47b4-8579-362da7145365,image_3.png,0,"[7.2045275e-03 6.9472422e-05 1.0804336e-02 7.6982546e-01 2.0364189e-01
 3.1940145e-03 5.2603087e-03]"
4ac3ff0f-4559-4cb7-b45f-7e97d3a185d5,image_0.png,-1,"[2.1654142e-03 1.5371121e-04 2.2671705e-02 2.9858845e-01 6.7592466e-01
 4.2672033e-04 6.9230351e-05]"
4ac3ff0f-4559-4cb7-b45f-7e97d3a185d5,image_1.png,-1,"[1.6887159e-03 4.5939014e-04 5.4019699e-03 3.9469275e-01 5.9723610e-01
 4.3432962e-04 8.6633147e-05]"
4ac3ff0f-4559-4cb7-b45f-7e97d3a185d5,image_2.png,-1,"[5.2142576e-03 2.0462663e-05 1.8151229e-02 4.4654098e-01 5.2965963e-01
 3.4716944e-04 6.6322806e-05]"
4ac3ff0f-4559-4cb7-b45f-7e97d3a185d5,image_3.png,-1,"[3.2618579e-03 1.3800811e-04 3.1116137e-02 3.8318384e-01 5.8132046e-01
 7.0669717e-04 2.7292184e-04]"
4ac3ff0f-4559-4cb7-b45f-7e97d3a185d5,image_4.png,-1,"[1.1849351e-02 9.5414514e-05 7.0033081e-02 3.6228499e-01 5.2678877e-01
 5.4932917e-03 2.3455076e-02]"
4ac3ff0f-4559-4cb7-b45f-7e97d3a185d5,image_5.png,-1,"[0.0074049  0.00073288 0.07432365 0.5493869  0.36052245 0.00285738
 0.00477181]"
4ac3ff0f-4559-4cb7-b45f-7e97d3a185d5,image_6.png,-1,"[2.1654142e-03 1.5371121e-04 2.2671705e-02 2.9858845e-01 6.7592466e-01
 4.2672033e-04 6.9230351e-05]"
a04ba66c-748b-4125-a5ab-06f03d583a6c,image_0.png,-1,"[1.1350785e-03 8.0474227e-04 4.7803223e-02 3.0213632e-04 3.0691195e-03
 9.4555318e-01 1.3324721e-03]"
a04ba66c-748b-4125-a5ab-06f03d583a6c,image_1.png,-1,"[0.02463993 0.04943355 0.677828   0.00103875 0.00628716 0.23678045
 0.00399218]"
a04ba66c-748b-4125-a5ab-06f03d583a6c,image_2.png,-1,"[0.00500944 0.0281087  0.38138503 0.00800851 0.12341771 0.45226774
 0.00180289]"
a04ba66c-748b-4125-a5ab-06f03d583a6c,image_3.png,-1,"[1.1350785e-03 8.0474227e-04 4.7803223e-02 3.0213632e-04 3.0691195e-03
 9.4555318e-01 1.3324721e-03]"
bb3ff224-d8cc-4207-8289-631aa612fa5d,image_0.png,-1,"[0.01344719 0.00145565 0.12178273 0.02374181 0.63034654 0.20148952
 0.00773654]"
bb3ff224-d8cc-4207-8289-631aa612fa5d,image_1.png,-1,"[3.0121596e-03 3.6515913e-04 3.4906577e-02 5.1873386e-01 4.2651302e-01
 1.6138170e-02 3.3111210e-04]"
bb3ff224-d8cc-4207-8289-631aa612fa5d,image_2.png,-1,"[0.01462315 0.00056915 0.14373931 0.3522758  0.47320768 0.00657778
 0.00900711]"
bb3ff224-d8cc-4207-8289-631aa612fa5d,image_3.png,-1,"[0.00215634 0.00313891 0.04917401 0.01547206 0.82528263 0.09428089
 0.01049521]"
bb3ff224-d8cc-4207-8289-631aa612fa5d,image_4.png,-1,"[0.13636167 0.00438837 0.24174683 0.07614114 0.15192504 0.2671365
 0.12230035]"
bb3ff224-d8cc-4207-8289-631aa612fa5d,image_5.png,-1,"[0.0843341  0.0026956  0.573911   0.0070531  0.01522047 0.17489529
 0.1418905 ]"
bb3ff224-d8cc-4207-8289-631aa612fa5d,image_6.png,-1,"[0.01344719 0.00145565 0.12178273 0.02374181 0.63034654 0.20148952
 0.00773654]"
a915c7de-ba08-4904-9243-5641ae67235d,image_0.png,-1,"[8.8345081e-01 7.1185955e-06 1.0658034e-02 3.6403559e-02 2.7404219e-02
 4.8309439e-03 3.7245300e-02]"
a915c7de-ba08-4904-9243-5641ae67235d,image_1.png,-1,"[5.7597643e-01 9.4281953e-05 3.8131350e-01 1.3107749e-03 5.1782709e-03
 2.7348462e-03 3.3391867e-02]"
a915c7de-ba08-4904-9243-5641ae67235d,image_2.png,-1,"[2.6854986e-01 1.3710819e-03 2.7165386e-01 3.8842834e-04 1.4315170e-03
 1.6010201e-02 4.4059503e-01]"
a915c7de-ba08-4904-9243-5641ae67235d,image_3.png,-1,"[9.8843050e-01 1.8934363e-05 1.0627405e-03 7.5587118e-06 3.6480276e-05
 9.8182943e-05 1.0345684e-02]"
4c741b89-2d70-454e-9d87-bfea71849740,image_0.png,-1,"[1.0939984e-03 3.0298429e-06 1.2928805e-03 8.2351434e-01 1.7252128e-01
 2.4649739e-04 1.3279978e-03]"
4c741b89-2d70-454e-9d87-bfea71849740,image_1.png,-1,"[2.0533730e-03 1.1828930e-07 2.4105101e-04 5.7831162e-01 4.1925490e-01
 5.5548782e-05 8.3380924e-05]"
4c741b89-2d70-454e-9d87-bfea71849740,image_2.png,-1,"[5.8892497e-04 8.6833197e-06 2.4860338e-03 9.3732983e-01 5.8495667e-02
 7.7108061e-04 3.1971346e-04]"
4c741b89-2d70-454e-9d87-bfea71849740,image_3.png,-1,"[1.0939984e-03 3.0298429e-06 1.2928805e-03 8.2351434e-01 1.7252128e-01
 2.4649739e-04 1.3279978e-03]"
8f050cf0-b9fb-41ff-b61b-b2ae800c7384,image_0.png,-1,"[2.4652527e-01 9.2728602e-05 6.2883288e-02 2.9812448e-04 3.6397760e-04
 6.1410577e-03 6.8369555e-01]"
8f050cf0-b9fb-41ff-b61b-b2ae800c7384,image_1.png,-1,"[2.3609501e-01 1.3515644e-04 6.9919991e-01 1.1222123e-03 3.8532533e-03
 2.7066140e-02 3.2528408e-02]"
8f050cf0-b9fb-41ff-b61b-b2ae800c7384,image_2.png,-1,"[8.9340769e-02 3.2492387e-06 2.8956922e-02 1.8024372e-03 1.1519805e-03
 3.6365555e-03 8.7510812e-01]"
8f050cf0-b9fb-41ff-b61b-b2ae800c7384,image_3.png,0,"[5.33620417e-01 4.52054192e-05 2.87800282e-01 5.56869025e-04
 2.73148622e-03 1.09953545e-01 6.52922317e-02]"
8f050cf0-b9fb-41ff-b61b-b2ae800c7384,image_4.png,-1,"[2.3190971e-01 3.5900306e-05 3.4656593e-01 8.1936596e-04 1.6327963e-03
 5.9096348e-02 3.5993996e-01]"
8f050cf0-b9fb-41ff-b61b-b2ae800c7384,image_5.png,-1,"[9.4946343e-01 4.4184367e-07 7.1970872e-03 1.4075628e-05 1.3391271e-05
 1.8357771e-04 4.3128017e-02]"
8f050cf0-b9fb-41ff-b61b-b2ae800c7384,image_6.png,-1,"[2.4652527e-01 9.2728602e-05 6.2883288e-02 2.9812448e-04 3.6397760e-04
 6.1410577e-03 6.8369555e-01]"
5ba0374d-4365-44dc-8533-09408c838ecd,image_0.png,-1,"[7.3199916e-01 3.5045639e-04 3.8129099e-02 1.6863571e-01 1.7170066e-02
 3.7597000e-04 4.3339528e-02]"
5ba0374d-4365-44dc-8533-09408c838ecd,image_1.png,-1,"[9.71979976e-01 3.20188678e-06 1.03320405e-02 1.23524005e-02
 2.29053409e-03 8.36186227e-05 2.95828772e-03]"
5ba0374d-4365-44dc-8533-09408c838ecd,image_2.png,1,"[7.6727837e-01 4.9449968e-06 3.8347922e-02 6.2260980e-04 4.3510640e-04
 1.3888645e-03 1.9192220e-01]"
5ba0374d-4365-44dc-8533-09408c838ecd,image_3.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
5ba0374d-4365-44dc-8533-09408c838ecd,image_4.png,0,"[4.8675603e-01 3.1806696e-05 1.4829280e-02 2.3294607e-01 2.5742793e-01
 2.0008876e-03 6.0079866e-03]"
5ba0374d-4365-44dc-8533-09408c838ecd,image_5.png,0,"[0.48469245 0.00332599 0.13611487 0.24668846 0.04049294 0.00128619
 0.08739911]"
5ba0374d-4365-44dc-8533-09408c838ecd,image_6.png,-1,"[7.3199916e-01 3.5045639e-04 3.8129099e-02 1.6863571e-01 1.7170066e-02
 3.7597000e-04 4.3339528e-02]"
10f51934-68df-4c5c-b076-d1dcd5648ab3,image_0.png,-1,"[0.11402129 0.21331088 0.27033034 0.01125912 0.01531044 0.18519226
 0.1905757 ]"
10f51934-68df-4c5c-b076-d1dcd5648ab3,image_1.png,-1,"[0.02275572 0.0034018  0.35000324 0.00211228 0.00989116 0.53682387
 0.07501192]"
10f51934-68df-4c5c-b076-d1dcd5648ab3,image_2.png,-1,"[2.15850528e-02 3.03307170e-04 1.33819357e-01 1.68550794e-03
 1.24024665e-02 6.05972409e-01 2.24231884e-01]"
10f51934-68df-4c5c-b076-d1dcd5648ab3,image_3.png,-1,"[1.5965566e-01 7.6824543e-03 5.8325714e-01 1.7330014e-04 1.0086360e-03
 1.8878222e-01 5.9440482e-02]"
a782f9d2-9de5-4499-a8ca-829226385ca5,image_0.png,-1,"[1.0229617e-02 2.8035825e-04 2.7218798e-02 6.1515588e-05 9.3832472e-04
 9.0136105e-01 5.9910268e-02]"
a782f9d2-9de5-4499-a8ca-829226385ca5,image_1.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
a782f9d2-9de5-4499-a8ca-829226385ca5,image_2.png,-1,"[2.6613304e-02 5.7320038e-05 2.2151023e-01 1.3127582e-04 7.4718508e-04
 7.4190891e-01 9.0317698e-03]"
a782f9d2-9de5-4499-a8ca-829226385ca5,image_3.png,-1,"[3.2354542e-03 2.4979986e-04 4.9081814e-02 9.7826240e-05 2.4813539e-03
 9.4302714e-01 1.8265586e-03]"
a782f9d2-9de5-4499-a8ca-829226385ca5,image_4.png,-1,"[1.2054485e-03 3.4670791e-04 9.8724691e-03 1.0280362e-05 2.8707809e-04
 9.8638332e-01 1.8947204e-03]"
a782f9d2-9de5-4499-a8ca-829226385ca5,image_5.png,-1,"[1.6437863e-03 5.3654810e-05 1.7864345e-02 5.3391552e-05 6.1106455e-04
 9.7827876e-01 1.4949404e-03]"
a782f9d2-9de5-4499-a8ca-829226385ca5,image_6.png,-1,"[1.0229617e-02 2.8035825e-04 2.7218798e-02 6.1515588e-05 9.3832472e-04
 9.0136105e-01 5.9910268e-02]"
06e396c5-096c-4f3a-bc9a-d61685d28b71,image_0.png,-1,"[9.9891084e-01 1.2452896e-06 1.6001919e-04 1.0178136e-04 3.2612817e-05
 1.2946291e-06 7.9219637e-04]"
06e396c5-096c-4f3a-bc9a-d61685d28b71,image_1.png,-1,"[9.9978763e-01 8.3951655e-08 6.6767912e-05 9.4689740e-06 3.1343538e-06
 4.5670328e-07 1.3236560e-04]"
06e396c5-096c-4f3a-bc9a-d61685d28b71,image_2.png,-1,"[9.3873799e-01 3.1361054e-04 2.7191669e-03 4.3192498e-02 1.1184453e-02
 9.3577408e-05 3.7586461e-03]"
06e396c5-096c-4f3a-bc9a-d61685d28b71,image_3.png,-1,"[8.52320969e-01 1.10922347e-05 4.05491376e-03 7.10033178e-02
 8.57647415e-03 1.17794094e-04 6.39154315e-02]"
06e396c5-096c-4f3a-bc9a-d61685d28b71,image_4.png,-1,"[9.1291839e-01 1.0312389e-05 3.2340153e-03 5.4152925e-03 1.0270777e-03
 2.1930445e-04 7.7175662e-02]"
06e396c5-096c-4f3a-bc9a-d61685d28b71,image_5.png,-1,"[9.9947214e-01 5.5031035e-07 6.9842463e-05 1.3719278e-04 2.5193336e-05
 2.3109682e-07 2.9488298e-04]"
06e396c5-096c-4f3a-bc9a-d61685d28b71,image_6.png,-1,"[9.9891084e-01 1.2452896e-06 1.6001919e-04 1.0178136e-04 3.2612817e-05
 1.2946291e-06 7.9219637e-04]"
1e99b8b0-4690-4264-b6d8-471f104f4723,image_0.png,-1,"[5.5286622e-01 5.3812932e-05 1.7460907e-01 2.6676729e-02 1.2295181e-02
 3.0278682e-03 2.3047125e-01]"
1e99b8b0-4690-4264-b6d8-471f104f4723,image_1.png,-1,"[0.0166231  0.00490393 0.05434257 0.42444357 0.49682793 0.00171023
 0.00114862]"
1e99b8b0-4690-4264-b6d8-471f104f4723,image_2.png,-1,"[8.9871315e-03 7.1147230e-04 3.4796990e-02 1.6031319e-01 7.5697142e-01
 3.6355101e-02 1.8646528e-03]"
1e99b8b0-4690-4264-b6d8-471f104f4723,image_3.png,-1,"[0.03037869 0.01553043 0.09793952 0.5936997  0.24660045 0.00732944
 0.00852183]"
1e99b8b0-4690-4264-b6d8-471f104f4723,image_4.png,-1,"[5.5286622e-01 5.3812932e-05 1.7460907e-01 2.6676729e-02 1.2295181e-02
 3.0278682e-03 2.3047125e-01]"
078a55db-3b3f-4588-8517-ba1928f8619c,image_0.png,-1,"[9.9691814e-01 1.5765110e-07 1.9583504e-03 8.9709050e-07 3.7652655e-06
 1.7070277e-04 9.4795396e-04]"
078a55db-3b3f-4588-8517-ba1928f8619c,image_1.png,-1,"[9.9691814e-01 1.5765110e-07 1.9583504e-03 8.9709050e-07 3.7652655e-06
 1.7070277e-04 9.4795396e-04]"
2f2d480f-3fbc-4c9e-a92f-ee42fccb78f0,image_0.png,-1,"[1.7823380e-05 9.9956816e-01 2.0181251e-04 1.8393423e-05 4.0524912e-05
 1.4320455e-04 1.0228880e-05]"
2f2d480f-3fbc-4c9e-a92f-ee42fccb78f0,image_1.png,-1,"[2.6531211e-06 9.9984115e-01 8.9667570e-05 1.3924579e-05 2.8916696e-05
 1.7434772e-05 6.2078384e-06]"
2f2d480f-3fbc-4c9e-a92f-ee42fccb78f0,image_2.png,-1,"[2.5327254e-05 9.9973452e-01 1.5494347e-04 5.4229054e-06 2.9934308e-05
 4.4151289e-05 5.6340928e-06]"
2f2d480f-3fbc-4c9e-a92f-ee42fccb78f0,image_3.png,-1,"[1.7823380e-05 9.9956816e-01 2.0181251e-04 1.8393423e-05 4.0524912e-05
 1.4320455e-04 1.0228880e-05]"
6f94dd86-b04a-49dc-a074-7ae9ff88b9d0,image_0.png,1,"[0.03555996 0.00142163 0.02214298 0.44558397 0.49349636 0.00062004
 0.00117504]"
6f94dd86-b04a-49dc-a074-7ae9ff88b9d0,image_1.png,-1,"[1.2928533e-03 3.4809009e-06 3.8829485e-03 7.4139112e-01 2.5324231e-01
 1.3957145e-04 4.7640027e-05]"
6f94dd86-b04a-49dc-a074-7ae9ff88b9d0,image_2.png,-1,"[2.5881772e-04 6.8148423e-05 1.2767193e-03 6.2089831e-01 3.7711439e-01
 2.7557055e-04 1.0805609e-04]"
6f94dd86-b04a-49dc-a074-7ae9ff88b9d0,image_3.png,-1,"[2.3884221e-04 5.3160147e-06 1.3541347e-04 9.6233022e-01 3.7261419e-02
 1.7067239e-05 1.1757774e-05]"
d3255abf-1ec6-4276-bd0a-c082d7d035fb,image_0.png,1,"[8.6905092e-01 2.5715101e-06 6.2525640e-03 2.7928909e-05 1.6847102e-05
 2.1560660e-04 1.2443352e-01]"
d3255abf-1ec6-4276-bd0a-c082d7d035fb,image_1.png,0,"[8.0126607e-01 8.0525415e-06 5.0117830e-03 2.2347827e-05 1.2191299e-05
 5.3512085e-05 1.9362609e-01]"
d3255abf-1ec6-4276-bd0a-c082d7d035fb,image_2.png,0,"[5.0780118e-01 1.8362771e-05 5.1575541e-03 3.0047409e-04 8.2958890e-05
 3.6119927e-05 4.8660335e-01]"
d3255abf-1ec6-4276-bd0a-c082d7d035fb,image_3.png,0,"[3.4048951e-01 2.2799206e-05 1.3731712e-02 2.0795986e-05 1.4095873e-05
 3.1936777e-04 6.4540172e-01]"
d3255abf-1ec6-4276-bd0a-c082d7d035fb,image_4.png,0,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
d3255abf-1ec6-4276-bd0a-c082d7d035fb,image_5.png,1,"[9.8659426e-01 6.2595070e-08 1.6542390e-04 8.8770166e-06 2.5824013e-06
 2.8645529e-06 1.3225794e-02]"
d3255abf-1ec6-4276-bd0a-c082d7d035fb,image_6.png,1,"[8.6905092e-01 2.5715101e-06 6.2525640e-03 2.7928909e-05 1.6847102e-05
 2.1560660e-04 1.2443352e-01]"
ab909dba-d94b-414a-bc89-073581d169e0,image_0.png,1,"[0.06707441 0.00228926 0.6127936  0.00105491 0.07725329 0.21443148
 0.02510304]"
ab909dba-d94b-414a-bc89-073581d169e0,image_1.png,-1,"[4.7929317e-02 2.1861556e-04 6.7864895e-01 1.7942715e-02 8.9787856e-02
 1.5333275e-01 1.2139780e-02]"
ab909dba-d94b-414a-bc89-073581d169e0,image_2.png,-1,"[0.10192968 0.00129233 0.7933659  0.00465966 0.03063326 0.03548369
 0.03263541]"
ab909dba-d94b-414a-bc89-073581d169e0,image_3.png,-1,"[0.3055041  0.00061559 0.57554406 0.00541861 0.04357731 0.01376103
 0.05557923]"
8e09ab2d-7ff1-4426-9e65-7369c5463dfa,image_0.png,0,"[0.08042022 0.00793014 0.44126844 0.1168364  0.2608904  0.03072782
 0.06192663]"
8e09ab2d-7ff1-4426-9e65-7369c5463dfa,image_1.png,1,"[4.3445995e-01 1.3397761e-04 4.0324220e-01 4.6707816e-02 1.0876457e-01
 4.3884581e-03 2.3029770e-03]"
8e09ab2d-7ff1-4426-9e65-7369c5463dfa,image_2.png,-1,"[0.1940323  0.00156205 0.1548041  0.02550369 0.11221604 0.05224906
 0.45963278]"
8e09ab2d-7ff1-4426-9e65-7369c5463dfa,image_3.png,0,"[0.48855633 0.05318518 0.34670922 0.01243312 0.02504416 0.02854811
 0.04552382]"
8e09ab2d-7ff1-4426-9e65-7369c5463dfa,image_4.png,-1,"[5.5888802e-02 8.7420514e-05 2.4492983e-02 7.2338396e-01 1.9563107e-01
 2.2932183e-04 2.8640349e-04]"
a0d458ed-778f-4356-b244-07792da7821b,image_0.png,1,"[9.9912786e-01 4.6197408e-07 9.2788039e-05 5.3492701e-04 6.5530454e-05
 9.2011965e-07 1.7755661e-04]"
a0d458ed-778f-4356-b244-07792da7821b,image_1.png,1,"[9.99727547e-01 8.18203318e-07 7.92683495e-05 1.09232424e-04
 3.02770986e-05 1.11889371e-07 5.27337288e-05]"
a0d458ed-778f-4356-b244-07792da7821b,image_2.png,1,"[9.9289614e-01 9.5199219e-08 2.0220617e-04 4.3903303e-04 1.1412295e-04
 5.1518728e-06 6.3432963e-03]"
a0d458ed-778f-4356-b244-07792da7821b,image_3.png,1,"[9.6832407e-01 8.1395929e-06 1.6792441e-02 1.8076778e-04 8.2976272e-05
 6.0803583e-04 1.4003564e-02]"
a0d458ed-778f-4356-b244-07792da7821b,image_4.png,1,"[7.39649117e-01 2.24008048e-07 6.71470887e-04 2.66357034e-04
 1.15126604e-04 8.76114973e-06 2.59288907e-01]"
a0d458ed-778f-4356-b244-07792da7821b,image_5.png,1,"[7.6959234e-01 4.9656717e-04 1.0212086e-01 7.2638271e-04 1.6313404e-02
 3.4268321e-03 1.0732370e-01]"
a0d458ed-778f-4356-b244-07792da7821b,image_6.png,1,"[9.9912786e-01 4.6197408e-07 9.2788039e-05 5.3492701e-04 6.5530454e-05
 9.2011965e-07 1.7755661e-04]"
92b52a4c-e619-4e49-9b63-7bcab7efe622,image_0.png,1,"[8.8927406e-01 2.2877562e-06 7.6196450e-03 2.8033237e-05 3.8724826e-05
 3.4126453e-04 1.0269598e-01]"
92b52a4c-e619-4e49-9b63-7bcab7efe622,image_1.png,1,"[9.6818966e-01 1.5608510e-05 7.9535432e-03 1.3694340e-04 7.2748160e-05
 5.6143093e-04 2.3070052e-02]"
92b52a4c-e619-4e49-9b63-7bcab7efe622,image_2.png,1,"[8.8513494e-01 3.9686111e-05 2.9596828e-02 2.1525826e-03 9.7429455e-04
 1.4155285e-04 8.1960060e-02]"
92b52a4c-e619-4e49-9b63-7bcab7efe622,image_3.png,1,"[9.1826117e-01 1.6252203e-05 5.7352409e-02 4.2200828e-04 8.3007751e-04
 2.1267089e-03 2.0991361e-02]"
92b52a4c-e619-4e49-9b63-7bcab7efe622,image_4.png,0,"[5.7571405e-01 5.6784280e-05 6.8185911e-02 2.2451143e-01 7.1433820e-02
 3.4614329e-03 5.6636509e-02]"
92b52a4c-e619-4e49-9b63-7bcab7efe622,image_5.png,0,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
92b52a4c-e619-4e49-9b63-7bcab7efe622,image_6.png,1,"[8.8927406e-01 2.2877562e-06 7.6196450e-03 2.8033237e-05 3.8724826e-05
 3.4126453e-04 1.0269598e-01]"
955addbf-b050-423a-a2c6-846f83826745,image_0.png,0,"[0.20175877 0.00155913 0.46716058 0.04034723 0.13349703 0.01852071
 0.1371565 ]"
